transaction_id,transaction_date,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
29668,2/22/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
29670,2/22/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
29673,2/22/2023,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
29678,2/22/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
29683,2/22/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
29689,2/22/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
29695,2/22/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
29696,2/22/2023,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
29698,2/22/2023,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
29703,2/22/2023,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
29705,2/22/2023,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
29709,2/22/2023,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
29710,2/22/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
29712,2/22/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
29730,2/22/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
29740,2/22/2023,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
29742,2/22/2023,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
29747,2/22/2023,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
29756,2/22/2023,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
29762,2/22/2023,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
29763,2/22/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
29772,2/22/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
29773,2/22/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
29778,2/22/2023,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
29789,2/22/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
29795,2/22/2023,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
29797,2/22/2023,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
29799,2/22/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
29801,2/22/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
29803,2/22/2023,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
29812,2/22/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
29815,2/22/2023,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
29819,2/22/2023,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
29827,2/22/2023,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
29838,2/22/2023,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
29842,2/22/2023,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
29844,2/22/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
29846,2/22/2023,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
29849,2/22/2023,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
29852,2/22/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
29853,2/22/2023,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
29861,2/22/2023,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
29870,2/22/2023,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
29872,2/22/2023,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
29880,2/22/2023,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
29887,2/22/2023,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
29891,2/22/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
29897,2/22/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
29905,2/22/2023,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
29906,2/22/2023,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
29907,2/22/2023,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
29910,2/22/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
29911,2/22/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
29912,2/22/2023,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
29915,2/22/2023,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
29917,2/22/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
29918,2/22/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
29921,2/22/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
29923,2/22/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
29924,2/22/2023,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
29925,2/22/2023,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
29933,2/22/2023,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
29935,2/22/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
29946,2/22/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
29947,2/22/2023,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
29951,2/22/2023,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
29955,2/22/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
29957,2/22/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
29963,2/22/2023,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
29964,2/22/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
29968,2/22/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
29971,2/22/2023,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
29973,2/22/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
29974,2/22/2023,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
29979,2/22/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
29986,2/22/2023,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
29987,2/22/2023,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
29988,2/22/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
30001,2/22/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
30005,2/22/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
30006,2/22/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
30007,2/22/2023,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
30011,2/22/2023,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
30013,2/22/2023,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
30022,2/22/2023,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
30028,2/22/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
30029,2/22/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
30032,2/22/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
30041,2/22/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
30048,2/22/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30049,2/22/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
30050,2/22/2023,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
30061,2/22/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
30062,2/22/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
30069,2/22/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
30070,2/22/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
30072,2/22/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
30077,2/22/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
30079,2/22/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
30080,2/22/2023,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
30083,2/22/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
30088,2/22/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
30091,2/22/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
30094,2/22/2023,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30097,2/22/2023,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
30102,2/22/2023,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
30104,2/22/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
30105,2/22/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
30106,2/22/2023,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
30109,2/22/2023,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
30114,2/22/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
30115,2/22/2023,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
30119,2/22/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
30120,2/22/2023,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
30125,2/22/2023,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
30127,2/22/2023,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
30129,2/22/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
30134,2/22/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30136,2/22/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
30145,2/22/2023,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
30147,2/22/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
30152,2/22/2023,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30153,2/22/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30155,2/22/2023,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
30157,2/22/2023,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
30162,2/22/2023,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30164,2/22/2023,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
30166,2/22/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
30175,2/22/2023,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
30177,2/22/2023,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
30178,2/22/2023,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
30181,2/22/2023,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
30182,2/22/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
30184,2/22/2023,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
30190,2/22/2023,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
30207,2/22/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
30208,2/22/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
30209,2/22/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30211,2/22/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
30213,2/22/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
30223,2/23/2023,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
30233,2/23/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
30237,2/23/2023,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
30246,2/23/2023,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30250,2/23/2023,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
30256,2/23/2023,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
30258,2/23/2023,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
30273,2/23/2023,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
30288,2/23/2023,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
30289,2/23/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
30290,2/23/2023,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
30299,2/23/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
30302,2/23/2023,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
30305,2/23/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
30307,2/23/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
30313,2/23/2023,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
30316,2/23/2023,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
30322,2/23/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
30323,2/23/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
30328,2/23/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
30333,2/23/2023,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
30334,2/23/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
30336,2/23/2023,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
30339,2/23/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
30344,2/23/2023,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
30349,2/23/2023,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
30354,2/23/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
30356,2/23/2023,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
30359,2/23/2023,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
30365,2/23/2023,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
30368,2/23/2023,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
30372,2/23/2023,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
30375,2/23/2023,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
30384,2/23/2023,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
30390,2/23/2023,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
30394,2/23/2023,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
30397,2/23/2023,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
30399,2/23/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
30401,2/23/2023,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
30409,2/23/2023,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
30415,2/23/2023,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
30417,2/23/2023,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
30420,2/23/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
30422,2/23/2023,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
30424,2/23/2023,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
30426,2/23/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
30433,2/23/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
30436,2/23/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
30444,2/23/2023,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
30450,2/23/2023,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
30452,2/23/2023,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
30453,2/23/2023,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
30455,2/23/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
30459,2/23/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
30461,2/23/2023,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
30462,2/23/2023,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
30464,2/23/2023,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
30469,2/23/2023,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
30471,2/23/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
30474,2/23/2023,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
30478,2/23/2023,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
30480,2/23/2023,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
30483,2/23/2023,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
30486,2/23/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
30493,2/23/2023,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
30495,2/23/2023,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
30496,2/23/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
30507,2/23/2023,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
30510,2/23/2023,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
30515,2/23/2023,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
30516,2/23/2023,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
30521,2/23/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
30522,2/23/2023,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
30526,2/23/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
30528,2/23/2023,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
30530,2/23/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
30531,2/23/2023,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30538,2/23/2023,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
30540,2/23/2023,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30541,2/23/2023,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
30543,2/23/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
30544,2/23/2023,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
30545,2/23/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
30553,2/23/2023,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
30555,2/23/2023,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
30562,2/23/2023,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
30566,2/23/2023,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
30567,2/23/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
30569,2/23/2023,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
30574,2/23/2023,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
30577,2/23/2023,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
30581,2/23/2023,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30585,2/23/2023,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
30588,2/23/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
30589,2/23/2023,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
30598,2/23/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
30602,2/23/2023,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
30603,2/23/2023,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
30605,2/23/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
30606,2/23/2023,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
30607,2/23/2023,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
30614,2/23/2023,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
30616,2/23/2023,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
30618,2/23/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30619,2/23/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
30620,2/23/2023,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
30624,2/23/2023,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
30626,2/23/2023,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
30627,2/23/2023,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
30628,2/23/2023,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
30629,2/23/2023,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
30630,2/23/2023,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
30631,2/23/2023,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
30634,2/23/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
30636,2/23/2023,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
30637,2/23/2023,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
30638,2/23/2023,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
30639,2/23/2023,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
30645,2/23/2023,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
30647,2/23/2023,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
30648,2/23/2023,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
30653,2/23/2023,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
30654,2/23/2023,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
30656,2/23/2023,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
30658,2/23/2023,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
30659,2/23/2023,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
30663,2/23/2023,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
30664,2/23/2023,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
30665,2/23/2023,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
30668,2/23/2023,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
30680,2/23/2023,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
30682,2/23/2023,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30683,2/23/2023,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
30685,2/23/2023,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
30686,2/23/2023,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
